datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex
2004-02-27T03:00:00,-2.6,-5.8,78.32,0.0,0.0,,0.04,1.3,13.6,292.0,999.0,10.0,,,
2004-02-27T04:00:00,-2.5,-5.9,77.86,0.0,0.0,,0.04,1.34,14.4,290.0,998.6,10.0,,,
2004-02-27T05:00:00,-2.4,-5.4,79.65,0.0,0.0,,0.04,1.38,15.3,282.0,998.2,23.8,,,
2004-02-27T06:00:00,-1.7,-5.1,77.63,0.0,0.0,,0.04,1.42,16.6,282.0,997.6,64.4,,,
2004-02-27T07:00:00,-1.0,-2.9,86.93,0.0,0.0,,0.04,1.46,19.5,276.0,997.6,93.2,,,
2004-02-27T08:00:00,-0.2,-0.8,95.8,0.0,0.0,,0.04,1.51,22.3,300.0,997.6,98.1,,,
2004-02-27T09:00:00,0.4,-0.4,94.08,0.0,0.0,,0.0,0.97,27.6,311.0,997.6,85.0,,,
2004-02-27T10:00:00,0.6,-0.8,90.61,0.0,0.0,,0.0,0.93,24.8,328.0,997.6,89.5,,,
2004-02-27T11:00:00,1.3,-0.8,85.97,0.0,,,0.0,0.89,25.7,334.0,998.0,86.1,,,
2004-02-27T12:00:00,2.2,-0.2,84.28,0.605,100.0,rain,0.0,0.84,25.1,341.0,999.0,72.8,,,
2004-02-27T13:00:00,2.1,-0.3,84.03,0.0,0.0,,0.0,0.8,24.3,332.0,999.0,90.0,,,
2004-02-27T14:00:00,1.5,-0.1,89.11,0.0,0.0,,0.0,0.76,21.1,332.0,999.0,86.9,,,
2004-02-27T15:00:00,1.8,-0.6,83.92,0.0,0.0,,0.0,0.72,24.0,328.0,999.0,93.2,,,
2004-02-27T16:00:00,1.6,-1.2,81.85,0.0,0.0,,0.0,0.68,20.5,328.0,999.0,84.9,,,
2004-02-27T17:00:00,1.5,-1.1,82.82,0.0,0.0,,0.0,0.63,19.4,329.0,999.6,90.8,,,
2004-02-27T18:00:00,1.2,-1.7,80.82,0.0,0.0,,0.0,0.59,19.3,332.0,1000.0,77.3,,,
2004-02-27T19:00:00,1.1,-1.9,80.09,0.0,0.0,,0.0,0.55,19.9,332.0,1001.0,73.2,,,
2004-02-27T20:00:00,0.6,-1.9,83.6,0.0,0.0,,0.0,0.51,16.0,328.0,1001.0,88.7,,,
2004-02-27T21:00:00,-0.2,-2.4,85.04,0.0,0.0,,0.0,0.46,12.8,318.0,1000.0,66.9,,,
2004-02-27T22:00:00,-0.6,-3.4,81.49,0.0,0.0,,0.0,0.42,12.1,319.0,1000.6,50.6,,,
2004-02-27T23:00:00,-1.2,-3.9,81.98,0.0,0.0,,0.0,0.38,12.1,304.0,1001.0,50.0,,,
2004-02-28T00:00:00,-1.0,-3.9,80.98,0.0,0.0,,0.0,0.34,12.7,298.0,1001.0,52.1,,,
2004-02-28T01:00:00,-0.7,-3.4,82.01,0.0,0.0,,0.0,0.3,12.8,303.0,1001.6,85.3,,,
2004-02-28T02:00:00,-0.5,-3.0,83.2,0.0,0.0,,0.0,0.25,13.2,302.0,1001.0,92.1,,,
2004-02-28T03:00:00,-0.2,-2.6,84.28,0.0,0.0,,0.0,0.21,12.3,301.0,1002.0,96.3,,,
2004-02-28T04:00:00,0.0,-2.0,86.14,0.0,0.0,,0.0,0.17,14.2,305.0,1001.6,89.0,,,
2004-02-28T05:00:00,0.2,-1.6,87.61,0.0,0.0,,0.0,0.13,15.6,314.0,1002.0,93.9,,,
2004-02-28T06:00:00,0.3,-1.4,87.83,0.0,0.0,,0.0,0.08,15.5,321.0,1002.7,94.1,,,
2004-02-28T07:00:00,0.3,-1.1,90.44,0.0,0.0,,0.0,0.04,17.7,333.0,1003.1,94.9,,,
2004-02-28T08:00:00,0.3,-1.3,88.93,0.0,0.0,,0.0,0.0,17.3,339.0,1004.1,78.2,,,
2004-02-28T09:00:00,0.6,-1.2,87.36,0.0,0.0,,0.0,0.0,19.3,333.0,1005.1,94.1,,,
2004-02-28T10:00:00,0.8,-1.2,86.18,0.0,0.0,,0.0,0.0,20.4,337.0,1005.1,85.8,,,
2004-02-28T11:00:00,1.2,-1.0,85.21,0.0,0.0,,0.0,0.0,20.1,331.0,1006.1,87.3,,,
2004-02-28T12:00:00,2.2,-0.6,81.71,0.219,100.0,rain,0.0,0.0,20.6,332.0,1007.1,85.8,,,
2004-02-28T13:00:00,2.2,-0.3,83.09,0.0,0.0,,0.0,0.0,18.8,336.0,1007.7,77.9,,,
2004-02-28T14:00:00,2.8,-0.7,77.92,0.0,0.0,,0.0,0.0,18.1,337.0,1008.1,74.9,,,
2004-02-28T15:00:00,2.8,-0.5,78.84,0.0,0.0,,0.0,0.0,17.8,332.0,1008.1,56.7,,,
2004-02-28T16:00:00,2.3,,81.18,0.0,0.0,,0.0,0.0,16.0,336.0,1009.1,54.4,,,
2004-02-28T17:00:00,1.6,-0.3,87.17,0.0,0.0,,0.0,0.0,14.4,342.0,1009.1,49.9,,,
2004-02-28T18:00:00,1.0,-0.5,89.4,0.167,100.0,"rain,snow",0.0,0.0,10.2,328.0,1010.2,39.8,,,
2004-02-28T19:00:00,0.4,-1.1,90.22,0.0,0.0,,0.0,0.0,11.8,336.0,1010.8,37.2,,,
2004-02-28T20:00:00,0.7,-0.6,90.79,0.0,0.0,,0.0,0.0,12.9,325.0,1011.5,60.8,,,
2004-02-28T21:00:00,0.6,-0.8,90.68,0.0,0.0,,0.0,0.0,14.0,327.0,1011.9,76.3,,,
2004-02-28T22:00:00,0.8,-0.6,90.43,0.0,0.0,,0.0,0.0,20.5,326.0,1011.9,82.1,,,
2004-02-28T23:00:00,0.7,-1.2,87.09,0.0,0.0,,0.0,0.0,20.5,337.0,1012.9,61.0,,,
2004-02-29T00:00:00,0.4,-1.3,88.34,0.0,0.0,,0.0,0.0,18.3,340.0,1012.9,72.3,,,
2004-02-29T01:00:00,0.4,-1.3,88.66,0.0,0.0,,0.0,0.0,19.3,344.0,1013.9,71.1,,,
2004-02-29T02:00:00,0.2,-1.6,87.67,0.0,0.0,,0.0,0.0,18.5,345.0,1013.9,82.7,,,
2004-02-29T03:00:00,-0.1,-1.6,89.57,0.0,0.0,,0.0,0.0,17.8,348.0,1014.9,82.6,,,
2004-02-29T04:00:00,-0.7,-2.1,90.42,0.0,0.0,,0.0,0.0,16.9,341.0,,51.4,,,
2004-02-29T05:00:00,-0.6,-1.7,92.19,0.0,0.0,,0.0,0.0,15.2,338.0,1015.9,45.8,,,
2004-02-29T06:00:00,-0.7,-1.9,91.55,0.0,0.0,,0.0,0.0,13.4,339.0,1015.9,56.4,,,
2004-02-29T07:00:00,-0.9,-1.9,92.97,0.0,0.0,,0.0,0.0,12.9,342.0,1016.9,90.0,,,
2004-02-29T08:00:00,-0.6,-1.7,92.24,0.0,0.0,,0.0,0.0,13.7,344.0,1018.0,82.5,,,
2004-02-29T09:00:00,0.0,-1.2,91.26,0.0,0.0,,0.02,0.02,11.7,12.0,1019.6,82.9,,,
2004-02-29T10:00:00,1.1,-0.5,89.1,0.0,0.0,,0.02,0.04,12.4,18.0,1020.0,62.5,,,
2004-02-29T11:00:00,2.2,-0.5,82.0,0.0,0.0,,0.02,0.06,17.1,36.0,1021.0,37.7,,,
2004-02-29T12:00:00,4.0,-0.4,73.1,0.219,100.0,rain,0.02,0.08,20.8,52.0,1022.0,34.6,,,
2004-02-29T13:00:00,4.2,-1.7,65.29,0.0,0.0,,0.02,0.11,22.5,64.0,1022.0,34.5,,,
2004-02-29T14:00:00,4.4,-3.1,58.5,0.0,0.0,,0.02,0.13,21.8,66.0,1023.0,35.8,,,
2004-02-29T15:00:00,4.3,-3.3,57.98,0.0,0.0,,0.02,0.15,20.6,58.0,1024.0,28.6,,,
2004-02-29T16:00:00,3.9,-3.5,58.55,0.0,0.0,,0.02,0.17,18.9,50.0,1024.0,36.5,,,
2004-02-29T17:00:00,2.7,-1.9,71.68,0.0,0.0,,0.02,0.19,14.0,54.0,1025.1,13.3,,,
2004-02-29T18:00:00,1.4,-1.4,81.52,0.0,0.0,,0.02,0.21,14.9,48.0,1026.1,25.1,,,
2004-02-29T19:00:00,-0.1,-1.8,88.04,0.0,0.0,,0.02,0.23,8.7,38.0,1027.1,16.6,,,
2004-02-29T20:00:00,-0.4,-2.0,88.95,0.0,0.0,,0.02,0.25,10.8,26.0,1028.1,22.5,,,
2004-02-29T21:00:00,-1.2,-2.4,91.69,0.0,0.0,,0.02,0.27,8.6,18.0,1028.7,30.0,,,
2004-02-29T22:00:00,-1.2,-2.5,91.23,0.0,0.0,,0.02,0.3,10.1,17.0,1029.1,30.0,,,
2004-02-29T23:00:00,-1.4,-2.8,90.14,0.0,0.0,,0.02,0.32,10.1,17.0,1029.1,8.3,,,
